twit,HS,Abusive,HSIndividual,HSGroup,HSReligion,HSRace,HSPhysical,HSGender,HSOther,HSWeak,HSModerate,HSStrong
Umar Bin Khattab itu  Muslim sejati Pembela No. 1 rasulullah dan Islam Khalifah teladan  Terdepan pengorbanannya Mencintai rakyatnya Fasih dan hafal Al alquran Sangat sederhana Jujur, tegas, berwibawa  dan seterusnya   Nah... itu siapa   Enaknya disama samakan	0	0	0	0	0	0	0	0	0	0	0	0
Setiap kritik ke jokowi pasti dianggap nyinyir sama bani kolam.  mereka, itu kritik lalu diujungnya harus dukung 2 periode. lo kritik tetapi tidak dukung, artinya nyinyir dan itu haram. Begitu definisi kritik ala cebi.   nalarpun rusak parah....	1	1	0	1	0	0	0	0	1	0	1	0
paling agendanya juga sama,tema boleh beda,tujuan tetap sama turunkan pengguna ,mau nya diperalat politik dengan kemasan agama	1	0	1	0	1	0	0	0	0	1	0	0
Dulu para pahlawan berjuang susah payah, korban jiwa raga untuk usir penjajah. Eh..sekarang kok kita biarkan negeri ini dijajah cina dengan mudahnya 	1	0	0	1	0	1	0	0	0	0	1	0
Semacam kejadian yang ramai di pilihan kepala daerah yang lalu.	0	0	0	0	0	0	0	0	0	0	0	0
RT pengguna Kapten tim kalian menangis dipertandingan terakhir gara gara gagal menang. Kapten tim kami saat pertandingan lawan tim kalian di	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna tidak usah DIBALIK ONTA	1	1	1	0	0	0	0	0	1	1	0	0
pengguna pengguna pengguna Min, mengerti inflasi tidak Tak harus sarjana ekonomi untuk tahu dampak mencetak uang, menambah uang beredar. Nek tidak nyanyi saja orang yen lagi menaksir.. Ra peduli dunia inflasi 	0	0	0	0	0	0	0	0	0	0	0	0
indeks harga saham gabungan dibuka menguat 17	22 poin atau 0	28 ke 6.302	98.	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna pengguna pengguna Anies sandi tidak bakal berani ...yakin	1	0	1	0	0	0	0	0	1	1	0	0
pengguna pengguna memang dia adalah begitu, sudah terkutuk bro	1	1	1	0	0	0	0	0	1	1	0	0
Masuk   daun jati cina  10.000  pack orisinal Double Embos HN SUPER  60.000 paket kecil	0	0	0	0	0	0	0	0	0	0	0	0
RT pengguna pengguna Dan hebat nya tidak ada yang teriak antek cina	1	0	1	0	0	1	0	0	0	1	0	0
pengguna pengguna pengguna pengguna haha jangan terlalu keras bro,kita tetap hargai mereka yang tetap ingin ganti presiden walaupun mereka tidak memilih prabowo,yang penting kita fokus dukung prabowo	0	0	0	0	0	0	0	0	0	0	0	0
pengguna Nyatanya rakyat makin susah menteri perek daya beli hancur pengguna setan iblis tukang tipu	1	1	1	0	0	0	0	0	1	1	0	0
pengguna kiraan kamu titit	0	1	0	0	0	0	0	0	0	0	0	0
RT pengguna hujan hujanan menggodai itukan ojek pengkolan, mau juga ngerojok memek aku, kata sih abang daripada pusing tidak ada duit mending buang p	0	1	0	0	0	0	0	0	0	0	0	0
.jawa timur Anti hoaks. Anti ujaran kebencian dan SARA serta mendukung pilihan kepala daerah Damai dari karyawan Pt wkwk di Tow Benowo Surabaya.	0	0	0	0	0	0	0	0	0	0	0	0
 twit SERIBU MINANG  BukiTTinggi Ranah bunda kandung The Realm of Matriarchal pemikir Pro pengguna pengguna   calon wakil presiden PRESIDEN JOKOWI 2019, PILIHAN twit SERIBU MINANG ADALAH  	0	0	0	0	0	0	0	0	0	0	0	0
pengguna surat pemberitahuan tahunan ahok dulu .. nasional demokrat disusul dengan rekan nya .. yang mendukung pasangan calon penista agama dan tukang caci maki tai tai ..	1	1	0	1	0	0	0	0	1	0	1	0
Pak tukang buruan pulang pak saya mau mandi, sudah kayak gembel cantik ini	0	1	0	0	0	0	0	0	0	0	0	0
pengguna itu orang kalau suruh baca LKS biologi dulu paling cuma lihat gambar gambar nya doang...gambar macan, gambar bunga bangkai, gambar organ tubuh.... hehe	0	0	0	0	0	0	0	0	0	0	0	0
Najis banget erel bencong	1	1	1	0	0	0	0	1	0	1	0	0
pengguna sudah tegaskan bahwa enakan rendang. aku bukan pro asing, melainkan pro tagonis.	0	0	0	0	0	0	0	0	0	0	0	0
pengguna Kok bisa begitu sih anjing banget paypal 	1	1	0	1	0	0	0	0	1	0	1	0
Tomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #tomohon international flower festival  dia	0	0	0	0	0	0	0	0	0	0	0	0
Ahok calonkan gubernur siapsiap demo	1	0	1	0	0	0	0	0	1	1	0	0
Syarat untuk menggunakan Tai Chi, harus tau apa yang sedang dimainkan oleh lawan. harus tau materi yang sedang dipergunakan oleh lawan. anya harus lebih pintar sudah begitu. harus sudah selesaikan buku cerdas tangkas jilid 5B. . uniform resource locator	0	0	0	0	0	0	0	0	0	0	0	0
... Tahun ini Masyarakat Adat badui menyerahkan hasil panennya kepada pejabat sementara Bupati Lebak Ino si Rawita dan Gubernur Banten Wahidin Halim. #seba baduy 2018	0	0	0	0	0	0	0	0	0	0	0	0
RT pengguna Ngentot enak buat cowok uniform resource locator	0	1	0	0	0	0	0	0	0	0	0	0
pengguna tidak mau dia tidak manusia homo	0	1	0	0	0	0	0	0	0	0	0	0
RT pengguna Sudah tahu dia buaya darat tapi masih saja kamu ladeni. Lalu saat dia berpaling kamu sebut dia berengsek. Sehat	0	1	0	0	0	0	0	0	0	0	0	0
pengguna Wah kesempatan nih langsung deh dimanfaatkan buat pencitraaan oleh rezim..	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna pengguna biarkan lebih bagus cungkring daripada gendut bisa autis #prabowo 2 periode	0	1	0	0	0	0	0	0	0	0	0	0
pengguna Kenapa selalu kata Muslimdibawabawa sih.. Memang membuat sesuatu jadi lebih baik, buruk atau istimewa.. enggak pernah dengar ada Penulis buddha, penulis Kristen., penulis komunis. Adanya PENULIS saja.	0	0	0	0	0	0	0	0	0	0	0	0
pengguna ayo serbuuu... persekusi...  a presiden boleh, hina ulama tuan guru bajang kiai said quraish shihab boleh, hina rizieq persekusi... memang rizieq nabi	1	0	1	0	0	0	0	0	1	1	0	0
Perbedaan tidak menghalangi kami untuk berteman. Read dari kiri agama katolik, islam, buddha #vscocam	0	0	0	0	0	0	0	0	0	0	0	0
pengguna oke baiklah esok koi lancarkan bom atom dekat katil dia pukul 2 penting sok make sure iya keluar bilik iya esok. k bye	0	0	0	0	0	0	0	0	0	0	0	0
pengguna kalau bani sebelah, karena otak nya tidak jalan masih mengotot perusahaan suram ala Indosat untuk dibeli.. Maklum, hidup hanya untuk nasi bungkus..	0	0	0	0	0	0	0	0	0	0	0	0
Beliau memiliki kriteria yang pas untuk jadi Presiden RI 2019  2024	0	0	0	0	0	0	0	0	0	0	0	0
pengguna #PECUNIO akan membawa kita lebih jauh ke arah tujuan kita untuk membentuk pasar keuangan masa depan. #Pecunio #initial coinoffering	0	0	0	0	0	0	0	0	0	0	0	0
sumpah subjek nih banyak gila babi	1	1	1	0	0	0	0	0	1	1	0	0
pengguna Jangan mau sama eto, homo dia	1	1	1	0	0	0	0	1	0	1	0	0
Merokok akan terlihat keren kalau asapnya keluar dari pantat	0	1	0	0	0	0	0	0	0	0	0	0
Mungkin jika Presiden pengguna hanya membangun Jawa maka beliau tidak perlu diserang berbagai isu miring sudah menjadi kebiasaan Tapi Indonesia bukan hanya Jawa. Saya setuju dengan Pak pengguna pengguna pengguna pengguna pengguna	0	0	0	0	0	0	0	0	0	0	0	0
pengguna karena sosial at publik sangat kejam, ketika seorang LGBT akan jujur pada diri sendiri. Publik sepertinya lebih suka dibohongi.	0	0	0	0	0	0	0	0	0	0	0	0
Sebenarnya saat ini partai keadilan sejahtera sedang mengalami dilema bagai buah simalakama. Mau mengajukan presiden sendiri tidak bisa karena cuma punya 6 suara. lagi pula partai keadilan sejahtera tidak punya satupun kader yang baik, populer dan dicintai rakyat yang punya peluang menang.	0	0	0	0	0	0	0	0	0	0	0	0
selama ini sahamnya dikuasai oleh asing membuat pembangunan Papua tertinggal jauh. Padahal Freeport sudah banyak meraup keuntungan dari hasil mengeksplorasi kekayaan alam Papua. #freeport 51	0	0	0	0	0	0	0	0	0	0	0	0
#indonesia lawyers club prabowo berbalas pantun  Apa tanggapan anda terhadap narasumber indonesia lawyers club yang satu ini	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna Ulama yang tidak dikenal......	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna kalau soal harga, gue merasa dungu saja kalau beli starbak, tidak mules	0	1	0	0	0	0	0	0	0	0	0	0
pengguna pengguna Babi jangan diingatkan haha	0	1	0	0	0	0	0	0	0	0	0	0
Keandra adalah sosok lelaki yang tertarik dengan kedua jenis gender, dan juga mengakui keberadaan transgender. Dia menganggap dirinya sebagai lelaki, tapi dia juga beranggapan bahwa norma gender itu tidak ada, sehingga ia sering bertingkah laku layaknya	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna pengguna pengguna pengguna pengguna jangan besarbesar kan sih idiot itu, nanti dia jumawa, toh dia menang kemarin itu kita samasama tahu #2019 ganti presiden	1	1	1	0	0	0	1	0	0	1	0	0
pengguna pengguna Mulai kepanasan partai komunis indonesia	1	0	0	1	0	1	0	0	0	0	1	0
Mari siapsiap untuk bubarkan dewan perwakilan rakyat pengguna uniform resource locator	1	0	0	1	0	0	0	0	1	0	0	1
pengguna pengguna Tolak bantuan asing asing kata mereka 	0	0	0	0	0	0	0	0	0	0	0	0
pengguna partai rakyat demokratik itu komunis apa bukan,,,	0	0	0	0	0	0	0	0	0	0	0	0
pengguna Orangan mancam kamu tidak di pelukan di negeri ini GEDONGAN gede dongok ngawur	1	1	1	0	0	0	0	0	1	1	0	0
pengguna .  Sebuah nama asing terdengar. Anna pikir, sang dara di hadapannya adalah penghuni baru... habisnya ia tak kenal penampilan itu. Maafkan dirinya, Perraultsan.  Namaku Anna Kobayakawa, Mathildasan. Anna kini sama	0	0	0	0	0	0	0	0	0	0	0	0
pengguna yang makar omonganmu zon suka adu domba dan bawa nama islam ,agama pegangan hidup seseorang jangan sok suci kamu zon mulutmu dower banyak bacot	1	1	1	0	0	0	1	0	0	1	0	0
pengguna Sejahatjahat manusia ialah mereka yang suka mencari kesalahan dan kecelaan orang sebagaimana lalat mencari bangkai dari tempat tempat yang busuk #QuranHour	0	0	0	0	0	0	0	0	0	0	0	0
pengguna Bajingan memang indosat 	1	1	0	1	0	0	0	0	1	0	1	0
RT pengguna Enaknya sama hyper, sudah crot lanjut ngentot lagi  uniform resource locator	0	1	0	0	0	0	0	0	0	0	0	0
pengguna lagi bisnis biarkan saja yang penting 2019 ganti presiden presiden yang amanah siswi janji..mengomongnya tidak impor malah serba impor.petani negeri sendiri gigit jari. ampun deh	1	0	1	0	0	0	0	0	1	1	0	0
pengguna Wisma darul aman. Kerja banci. Lebih politik lah	1	1	0	1	0	0	0	1	0	0	1	0
pengguna balik cepat lah setan	1	1	1	0	0	0	0	0	1	1	0	0
pengguna mirip benar dengan cara cara komunis dulu	0	0	0	0	0	0	0	0	0	0	0	0
CARA MEMPERLUAS PINTU REZEKI  #dakwah #islam #majelis taklim #rezeki #rejeki #habib #habib #ustaz #ulama #kiai #pesantren #tarim #menikah #jomlo	0	0	0	0	0	0	0	0	0	0	0	0
pengguna kamu manusia homo	1	1	1	0	0	0	0	1	0	1	0	0
RT pengguna enggak ada kontol, bunda pakai timun saja  pengguna pengguna uniform resource locator	0	1	0	0	0	0	0	0	0	0	0	0
Presiden meminta Proyek Strategis Nasional 2017 Segera Dirampungkan 	0	0	0	0	0	0	0	0	0	0	0	0
pengguna karena sih anu juga sampai sekarang agamanya masih diragukan tetapi kalau menurutku sih dia kafir juga	1	1	1	0	1	0	0	0	0	1	0	0
pengguna pengguna Agree on that master. Kafir itu sama sekali bukan penghinaan, itu hanya istilah, dan tidak memiliki, sama sekali, konotasi negatif dalam kata tersebut.	0	0	0	0	0	0	0	0	0	0	0	0
pengguna berbicara sama silit	0	1	0	0	0	0	0	0	0	0	0	0
PRESIDEN DIHINA. kepala kepolisian republik indonesia, menteri hukum dan hak asasi manusia, menteri pendidikan dan kebudayaan, Menhan, Abu Janda, ansar, barisan serba guna. Semua terdiam. Ajaib.	1	0	0	1	0	0	0	0	1	0	1	0
pengguna Bidadari jamban	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna pengguna pengguna pengguna pengguna kalau menangnya curang ya buat apa.. demokrasi jadi cacat.	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna Hmmm saya mencium aroma aroma jablay tas saja bangsat iya pergi kamu	1	1	1	0	0	0	0	1	0	1	0	0
RT pengguna DONATUR 212 JADI KORBAN  iya sih dia jadi korban api korban dari KEBIADABANNYA menipu 86.720 orang yang mau umrah.nC	1	1	0	1	1	0	0	0	0	0	1	0
pengguna bro pengguna tolong digoreng dengan teori konspirasi islamofobia oleh kafir yahudi asing asing liberal komunis lgbt	0	0	0	0	0	0	0	0	0	0	0	0
pengguna Jangan biarkan pemerintah provinsi daerah khusus ibukota bekerja sendiri, mari kita dukung dan ikut membantu pemerintah provinsi dalam melawan cukong, asing, asing dan para koruptor. satu kita teguh, pemerintah provinsi daerah khusus ibukota bersama warga daerah khusus ibukota Jakarta melawan cukong, asing, asing, dan para k	1	0	0	1	0	0	0	0	1	0	1	0
jablay banget tidak sih gue dijual	0	1	0	0	0	0	0	0	0	0	0	0
barang siapa membunuh seorang make up artistahid kafir yang mendapatkan jaminan keamanan tanpa alasan yang hak, maka ia tidak akan mencium wangi surga, bahkan dari jarak empat puluh tahun perjalanan sekali punah. hari. Ahmad#khilafah ajaran islam #return the khilafah	0	0	0	0	0	0	0	0	0	0	0	0
Ajarkan Muslim, agama tak mengajarkan membunuh, agar paham Islam bukan agama, ajaran sesat menyembah nyembah Allah subhanahu wa taala biadab	1	1	0	1	1	0	0	0	0	0	1	0
pengguna pengguna Ingin mengaduk aduk jawa tengah kayak daerah khusus ibukota.. tidak makan bisa.. kita sudah pandai dan belajar dari pilihan kepala daerah jakarta..	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna Kampungan banget sih mengomongnya , di atas bahas apa kamu jawab apa Sorry tidak level berdebat sama kamu , Dungu otaknya	1	1	1	0	0	0	0	0	1	1	0	0
Dia itu buaya darat sejati  B kenapa  A lihat saja, kaosnya Lacoste, sandalnya Crocs, celana kolornya Crocodile. #benarkan	0	0	0	0	0	0	0	0	0	0	0	0
aduh memang ya.....sekolah Katolik itu menurutku amp keluarga memang bagus. Makanya orang tua dulu juga menyekolahkan anak anak nya termasuk aku, di sekolah Katolik.   memasukkan sih adik di situ tapi jurusan animasi maupun multimedia tidak ada di situ.  a	0	0	0	0	0	0	0	0	0	0	0	0
Ikut salah satu Grup facebook pro tuan guru bajang sejak lama. Isinya rezim sekarang bla bla, ulama masa depan bangsa dan lain lain dan sebagainya itu tuan guru bajang dukung Jokowi, Nama grupnya ganti jadi Komando Ulama	0	0	0	0	0	0	0	0	0	0	0	0
Hidup kena kerja keras jangan harap kena suap bajingan	0	1	0	0	0	0	0	0	0	0	0	0
pengguna Palestina antek asing juga toh....	1	0	0	1	0	1	0	0	0	0	1	0
jokowi tidak hormat terhadap muslim yang terzalimi	1	0	1	0	1	0	0	0	0	1	0	0
RT pengguna kenapa ya dia lucu banget beda banget sama juta sih kunyuk uniform resource locator	0	1	0	0	0	0	0	0	0	0	0	0
Dear Pak Gubernur pengguna dan Pak wakil gubernur pengguna bisa tidak datangkan Opa Wenger untuk melatih pengguna pasca beliau out dari Arsenal 	0	0	0	0	0	0	0	0	0	0	0	0
ya bagaimana ya sudah beda saja g biasanya selalu ada cerita konyol sekarang asing 	0	0	0	0	0	0	0	0	0	0	0	0
Selepas 21 tahun bersama Arsenal, Arsene Wenger mengesahkan dia akan tinggalkan club London itu akhir musim ini... Terima Kasih Wenger	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna Mohon dapat dimaklumi. Bani kodok gampang meriang kurang oksigen kelamaan di comberan.	1	1	0	1	0	0	0	0	1	0	1	0
kalau benar setya novanto menitip absen .... benar benar politisi kocak bikin malu wakil rakyat.....pecat dia....	1	0	1	0	0	0	0	0	1	1	0	0
Nalar yang sehat, sekali lagi, tidak akan berpikir jauh seburuk itu dengan menuduh Ganjar Pranowo  sebab membaca puisi itu  sebagai antiIslam. #percaya ganjar yasin	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna pengguna Selamat datang bani kampret	1	1	0	1	0	0	0	0	1	0	1	0
pengguna pengguna pengguna dimas manusia homo suka pentil mimi peri	1	1	1	0	0	0	0	1	0	1	0	0
Blokir Jokowi Mantap, ternyata di dunia maya sudah menggambarkan, tinggal realisasi di dunia nyata LENGSERKAN JOKOWI	1	0	1	0	0	0	0	0	1	0	0	1
Bila baca cerita cousin aku nih aku jadi malu. Dia buat cerita pasal agama, aku sibuk buat cerita pasal makan kedai hipster.  Ini adalah thread	0	0	0	0	0	0	0	0	0	0	0	0
Berhijab itu sama sekali bukan budaya Arab. Justru sebaliknya, budaya Arab adalah mengumbar aurat.   Berhijab itu pun bukan budaya. Ia adalah syariat. Budaya adalah hasil cipta reka pikiran manusia. Sedangkan syariat adalah perintah Tuhan yang menciptakan	0	0	0	0	0	0	0	0	0	0	0	0
RT pengguna jadi kan aku tempat pelampiasan nafsu mu sayang... Pepek mami selalu terbuka untuk menyambut kehadiran kontol mu sayang hypertext transfer protocol over secure socket layer	0	1	0	0	0	0	0	0	0	0	0	0
pengguna Pak pengguna tak perlu Anda berbusa busa bicara deradikalisasi, cukup jelaskan salat tak ada manfaatnya	1	0	1	0	0	0	0	0	1	1	0	0
Deklarasi anti hoaks dan mendukung pilihan kepala daerah damai	0	0	0	0	0	0	0	0	0	0	0	0
Korupsi dan menipu sama jamaah itu enggak haram, yang haram itu makanan yang terindikasi mengandung DNA babi.  	0	0	0	0	0	0	0	0	0	0	0	0
Demi deh gue itu paling suka sama cowok lawak  gjin,jaewalaupun lawakannya krik semua member born to beat, lucas, dan lain lain......... i pada cowok yang bejat bejat wkwk... kalau melihat yang bad boy hanya sekadar main mata asekkk wkwk	0	1	0	0	0	0	0	0	0	0	0	0
pengguna sle Free Return Policy adalah jaminan pengembalian produk Hauz Indonesia dengan harga yang sama selama 7 hari dari tanggal pembelian apabila produk tersebut cacat produksi atau konsumen kurang puas dengan produk yang di beli. #haus mini quiz #hazid 	0	0	0	0	0	0	0	0	0	0	0	0
pengguna ini semua agenda yahudi	0	0	0	0	0	0	0	0	0	0	0	0
Dengan Gojek #2019 ganti presiden ayo viralkan cc pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna	1	0	1	0	0	0	0	0	1	1	0	0
pengguna pasti berak kamu mencret mencret doang	0	1	0	0	0	0	0	0	0	0	0	0
pengguna pengguna pengguna sengkuni sekarang sudah jadi tukang ramal lo, dia ramal anies penyelamat bangsaot e sengkuni kok dipercaya, masuk neraka kamu kalau percaya amin rais sih tukang ramal	1	1	1	0	0	0	0	0	1	1	0	0
kamu mahasiswa jurusan  D3 ekonomi keuangan	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna pengguna pengguna pengguna pengguna pengguna tertawa banget jancuk wkwk	0	1	0	0	0	0	0	0	0	0	0	0
Sumbu pendek jokowi koalisi dengan negara partai komunis indonesia, Jokowi partai komunis indonesia, lengserkan jokowi.... pusing hamba	1	0	1	0	0	1	0	0	0	0	0	1
pengguna pengguna Aku bukan minat pun mail. Tapi looking at whole..Ya dia memang dulunya cheater. Tapi dia dan mengaku silap dia and meminta maaf. yang sampah sarap adalah kamu . Sshhh	1	1	1	0	0	0	1	0	0	1	0	0
pilihan kepala daerah Jawa Timur yang paling ayem dan santai, calon gubernur dan rakyatnya juga adem karena sudah dewasa dalam politik, saya bangga sebagai arek surabaya	0	0	0	0	0	0	0	0	0	0	0	0
Tomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. ........  #tomohon international flower festival	0	0	0	0	0	0	0	0	0	0	0	0
pengguna Dulu waktu kampanye pak jokowi,berkoar koar menjanjikan, tarif listrik tidak naik,bahan bakar minyak tidak naik,menciptakan 10000 lapangan kerja, tapi nyatanya,,nonsens itu semua,, apa ini yang di bilang tidak cacat	1	1	1	0	0	0	0	0	1	1	0	0
Ada yang bilang alexis ditutup cukup dengan surat... hehe mentertawakan saja.. sudah baca belum pers rilis dari manajemen alexis.. tetapi tidak apa apa para kampret adalah gampang dibegoin, dulu juga pernah bilang ditutup eh masih eksis itu alexis...	1	1	0	1	0	0	0	0	1	0	1	0
Kon menghargai aku, aku bisa menghargai badanmu kok. Lek kon bajingan aku, aku iya bisa lebih bajingan di badanmu dik. Tenang saja	0	1	0	0	0	0	0	0	0	0	0	0
pengguna Apa dia pikir korban yang tewas itu bukan orangusia sontoloyo kayak begini kok bisa jadi anggota komisi nasional HAMa enggak rela uang pajak saya membayar gaji orang goblok yang tidak memiliki empati ini	1	1	1	0	0	0	0	0	1	1	0	0
YAJUJ dan samaJUJ di tandai oleh sebuah suku atau kaum BERMUKA LEBAR dan BERMATA KECIL alias SIPIT dan hari ini ,kaum dengan ciri ciri KEMUNCULAN YAJUJ dan samaJUJ itu sangat nyata ,suku dan ras tersebut sedang MEMBANJIRI	0	0	0	0	0	0	0	0	0	0	0	0
Pilih presiden yang kerja, kerja,kerja,lanjut dua periode ya Pak jokowi pengguna	0	0	0	0	0	0	0	0	0	0	0	0
pengguna geng messi kontol. tapi enggak apa apa deng, biar #Icardi amp #Lautaro cepat menyetel.	1	1	0	1	0	0	0	0	1	0	1	0
pengguna tidak mau ah, pak rt nya bolot 	0	1	0	0	0	0	0	0	0	0	0	0
pengguna Kelakuan batak kafir itu ya seperti sih pengguna. Suka memecah belah umat.	1	1	1	0	0	1	0	0	0	1	0	0
namanya juga simpang susun bukan bundaran semanggi. om Habib waras dasar kampungan kamu om.	1	1	1	0	0	0	0	0	1	1	0	0
pengguna Katolik sudah nusantara kok. Misa sekarang pakai bahasa Indonesia bahkan ada yang pakai bahasa Jawa, Di yogyakarta, Jawa tengah dan sekitarnya dan di tempat tempat lain pun saya rasa juga banyak yang pakai bahasa lokal.	0	0	0	0	0	0	0	0	0	0	0	0
pertamina Rugi  Garuda Rugi  perusahaan listrik negara rugi  kau rugi  Dan banyak lagi badan usaha milik negara yang harusnya untung malah devisit tapi masih ada pihak yang tanpa sungkan bilang Jokowi presiden hebat. giliran anaknya bisnis pisang goreng omzetnya Triliunan mereka percaya ..dungu 	1	1	0	1	0	0	0	0	1	0	1	0
pengguna pengguna pengguna Makin bangga, padahal dia masih gubernur, bagaimana kalau sudah jadi presiden.	0	0	0	0	0	0	0	0	0	0	0	0
pengguna Terbukti kan kalau kamu cuma modal fitnahua cebong sama..modal bacot kencang dan fitnah sana sini tanpa bisa membuktikan..kamu tidak jauh beda sama teman teman kamu yang di kolam..	1	1	0	1	0	0	0	0	1	0	1	0
perempuan kayak kamu mending mati saja deh, jelek saja, enggak usah sok jadi make up artist	1	1	1	0	0	0	1	1	0	1	0	0
pilihan kepala daerah Lewat dewan perwakilan rakyat daerah Dinilai Tak Atasi Politik Uang, Ini Saran Perludem	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna pengguna Metodenya sih kampret banget 	0	1	0	0	0	0	0	0	0	0	0	0
pengguna Ten hyung juga bisa bahasa cina i sedikit sedikit 	0	0	0	0	0	0	0	0	0	0	0	0
menyambung dari twit sebelumnya,amdulillah akhirnya saya sudah diterima kerja, daerah tangsel, dan mayoritas teman teman di kantor agamanya katolik, ada yang kristen, amp beberapa ada yang islam.. #6	0	0	0	0	0	0	0	0	0	0	0	0
pengguna ya bom alinea ya bom jaUSER temer	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna pengguna Haha.. sempit banget pikiranmu bang.. cuma ada kampret cebong doang.. kasihan saya..	1	1	1	0	0	0	0	0	1	1	0	0
Warga Dusun Mambangpanasan Lestarikan budaya Sedekah Bumi bagian 2	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna pengguna pengguna Di Jawa tempat tinggal saya ada gereja katolik Jawa, yang konon kata teman saya katolik, digereja tersebut khotbahnya pakai bahasa jawa kunokrama kromo halusjawa halus	0	0	0	0	0	0	0	0	0	0	0	0
RT pengguna #saudara mengaji kota batu  #saudara mengaji jombang #jombang gemerlap  Melalui saudara mengaji, semoga Allah izinkan Gus Ipul Mbak Puti jadi Gubernur dan wakil gubernur jawa timur  pengguna pengguna pengguna pengguna pengguna pengguna	0	0	0	0	0	0	0	0	0	0	0	0
pengguna iya sipitlah malah tertawa jangan marah ya skincare mahal	0	0	0	0	0	0	0	0	0	0	0	0
pengguna tidak banyak bacot padahal	0	1	0	0	0	0	0	0	0	0	0	0
pengguna pengguna pengguna kalau rezim engah ada yang jujur bro, kaya lah juga yang keluarpun suara radio rusak dan pitanya berbelit..	0	0	0	0	0	0	0	0	0	0	0	0
pengguna tidak usah sok keren begitu mengetik jutek. tidak cocok udik banget	1	1	1	0	0	0	0	0	1	1	0	0
pengguna rakyat kecil susah cari makan dipimpin jokowi. gayanya merakyat tapi menyiksa rakyat. harus diganti, dari pada mati. #2019 ganti presiden	1	0	1	0	0	0	0	0	1	1	0	0
Gatot berpikir dia akan mujur seperti susilo bambang yudhoyono.  susilo bambang yudhoyono bisa menjadi presiden momennya tepat, tak ada saingan berarti. kalau Gatot... Saatnya tidak tepat. Karya nyatanya belum ada. Menjadikan Gatot calon presiden... Sama dengan mati langkah.	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna Di tunggu aksi bela KAFIR hari tanu .	1	1	1	0	1	0	0	0	0	1	0	0
ngakakkk banget yang tidak kepick ya derita e mochi gue lo tidak pantas taken lo cacat di	1	1	1	0	0	0	1	0	0	1	0	0
pengguna Keterlaluan kalau ada manusia yang suka sama Sontoloyo model beginian	1	1	1	0	0	0	0	0	1	1	0	0
Subjek kesusasteraan melayu tiada nilai ekonomi	0	0	0	0	0	0	0	0	0	0	0	0
di masa rezim jokowi aku bisa dua tembakan sama yona 2 kali	0	0	0	0	0	0	0	0	0	0	0	0
pengguna Cebong senior nih	1	1	1	0	0	0	0	0	1	1	0	0
pengguna pengguna Dulu yang sumbu pendek itu mendukung penista agama Islam dengan alalmaidah 51 itu. Kok sekarang mencakmencak dengan kedunguannya.	1	1	0	1	1	0	0	0	0	0	1	0
pengguna pengguna Protes mulu kamu kayak dewan perwakilan rakyat.	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna Nah kamu yang tinggi 169 bb 53 saja sudah berasa kurus..apa lagi gue yang 185 bb 55 cungkring banget kan   idealnya enam puluh lima kilogram..masih jauh dan tidak pernah sampai walaupun hanya 60...waktu itu pernah naik sampai 68 dan gue demam turun lagi 5455 	0	0	0	0	0	0	0	0	0	0	0	0
pengguna pengguna Cebong mana mengerti	1	1	1	0	0	0	0	0	1	1	0	0
Menuju 2019 kiprah seorang Susi Pudjiastuti dipertanyakan. Akankah tetap menjadi menteri perikanan, kembali menjadi pengusaha, ataukah melangkah jauh menuju kursi wakil presiden akuampA Bukan Lautan, Hanya Kolam susi Rabu 184 pukul 19.30 waktu indonesia bagian barat di pengguna	0	0	0	0	0	0	0	0	0	0	0	0
